text
415,Atomic Weapon Research Establishment-Aldermaston,알더매스턴 핵기기연구소 (영국),AWRE
416,American Welding Society,미국용접학회,AWS
417,Alpha Waste Storage Facility,알파폐기물축적시설,AWSF
418,buildup factor,"빌드업계수, 재생계수",B
419,bar,"바 (압력의 구단위, 현재는 Pascal(Pa)을 사용함)",b
420,buckling,"버클링, 만유율",B2
421,chief operating officer,원자로 조정책임자,COO
422,coefficient of performance,성능계수,COP
423,core operating protection system,노심운전보호체계,COPS
424,Combustibli per Reattori Nucleari SpA,회사명 (이탈리아),COREN
425,computerized success path monitoring system,KAERI의 모니터링 시스템,COSMOS
426,"Commission of Science, Techmology and Industry for National Defence",국방과학기술공업위원회,COSTIND
427,Centrole Organisatie Voor Radio-actief Afval (= Central Organization for Radioactive Waste),방사선폐기물관리중앙기구 (네델란드),COVRA
428,Depense-in-Depth Reactor,심층방어 원자로,D2R2
429,derived air concentration,유도공기중농도,DAC
430,Department of Atomin Energy,원자력소 (인도),DAE
431,Danish Atomic Energy Commission,덴마크원자력위원회,DAEC
432,Dynamic Asian Economics,아시아신흥공업국,DAES
433,Dutch Atomic Forum (= Netherlands Atomic Forum),네델란드원자력산업회의,DAF
434,differential cross-section,미분단면적,doldΩ
435,Permanent Committee on Nuclear Policy,원자력정책상설위원회 (아르헨티나),CBEAN
436,computer-based instruction,컴퓨터이용교육,CBI
437,confidence building measure,신뢰구책방안,CBM
438,Central Bureau for Nuclear Measurements,국제연구소명 (벨기에 소재),CBNM
439,Continual Behavior Observation Program,연소거동관측프로그램,CBOP
440,condensate booster pump,복수승압펌프,CBP
441,commercial breeder reactor,상업용 증식로,CBR
442,critical heat flux,임계열유속 한계열유속,CHF
443,critical heat flux ratio,임계열유속화,CHFR
444,combined heat and power,열병합전력,CHP
445,containment heat removal system,격납건물 열제어계통,CHRS
446,cold hydraulic test,상온수압시험,CHT
447,CHEC User Group,응력해석을 위한 프로그램의 일종,CHUG
448,core internals,노심내장물,"CI, C/I"
449,Chicago Pile,시카고파일,CP
450,current to pressure,전압대비전류,C/P
451,Chicago Pile-1,1942년 12월 임계한 세계최초의 원자로 (미국),CP-1
452,concrete plastic combination,플라스틱강화 콘크리트,CPC
453,conceptual project design description,프로젝트개념설게명세,CPDD
454,charged particle equilibrium,하전입자 평형,CPE
455,Chemical Processing Facility,"고단위방사선물질연구시설 (PNC,일본)",CPF
456,Deutsches Atomkommission,독일원자력위원회,DAK
457,Data Analysis Network,데이터분석 네트워크,DAN
458,Danisches Atomforum,덴마크원자력산업회의,DANATOM
459,data acquisition system,자료수집체제,DAS
460,Deutsches Atomforum e. V.,독일원자력산업회의,DATF
461,data base,데이터베이스,DB
462,design basis accident,설계기준사고,DBA
463,coupled breeding superheating reactor,증식 · 과열병용 원자로,CBSR
464,computer-gased training,컴퓨터이용훈련,CBT
465,critical condition,임계상태,CC
466,core components cleaning system,노심부품선제계통,CCCS
467,coarse control damper,조제어댐퍼,CCD
468,Centre du Compilation de Donnees Neutroniques,중성자 데이터 편집센터 (OECD-NEA),CCDN
469,Comision Chilena de Energia Nuclear (= Chilean Commission of Nuclear Energy),칠레원자력위원회,CCEN
470,conventional island,일반부대시설,CI
471,Curie,퀴리 (방사능단위),Ci
472,control and instrumention,제어 및 계측장치,C&I
473,containment isolation A,격납용기 격리A,CIA
474,China Institute of Atomic Energy,중국원자력연구소,CIAE
475,containment isolation B,격납용기 격리B,CIB
476,compensated ionization chamber,보상형 전리함,CIC
477,cost plus fixed fee,설치비가산비용,CPFF
478,Charged Particles Information Center,하전입자정보센터 (미국),CPIC
479,Computer Program Library,"전산기프로그램 라이브러리 (OECD-NEA, 1978년 NEA Data Bank 에 결합)",CPL
480,critical path method,최적경로법,CPM
481,counter per minute,분당 계수율 (계수율의 단위),cpm
482,cutie pie measuring unit,휴대용방사선측정기 계수단위,CPMU
483,charged particle nuclear data,하전입자핵자료,CPND
484,design basis documentation,설계기준문서,DBD
485,design basis depressurization accidents,설계기준감압사고,DBDA
486,design basis earthquake,설계기준지진,DBE
487,design basis fault,설계기준결함,DBF
488,deep-bed glass filter,필터의 일종,DBGF
489,deep-bed sand,필터의 일종,DBS
490,design basis tornado,설계기준토네이도,DBT
491,Casaccia Centre Energy Research,카사시아 에너지연구센터 (이탈리아),CCER
492,counter-current flow limiting,대향이상류 한계,CCFL
493,closed cycle gas turbine,폐로가스터빈,CCGT
494,Commission Chilena de Energia Nuclear,칠레원자력위원회,CCHEN
495,critical crack length,"임계균열길이, 파괴에 이르는 크랙의 한계길이",CCL
496,contract change notice,계약변경통지서,CCN
497,core component pot,노심부품축적,CCP
498,component identification,기기식별,CID
499,"Centro de Investigacion Energetica, Medioambientaly, Technologia","에너지 · 환경 · 기술 · 연구센터 (JEN이 1986년 개편됨, 스페인)",CIEMAT
500,Center of Nuclear Energy Information,원자력에너지정보센터 (쿠바),CIEN
501,Commission Interministerielle des Installations Nucleaire de Base,성청간 원자력기준시설위원회 (프랑스),CIINB
502,crud-induced localized corrosion,크라드(침전부착물)로 인한 국부부식,CILC
503,Computer Index of Neutron Data Assembly,신다 : 컴퓨터 검색에 의한 중성자데이터 (IAEA),CINDA
504,China National Chemicals Imports and Export Corporation,중국국영화학수출입공사,CINOCHEM
505,condensate polishing plant,복수탈염설비,CPP
506,Le Centre de Production Plutonium de Marcoule,마꿀 플루토늄생산센터 (프랑스),CPPM
507,critical power ratio,한계 출력비,CPR
508,Certified Power Reactor Health Physicist,공인 동력로보건물이사,CPRHP
509,control and protection system,제어 및 방호시스템,CPS
510,counts per second,초당 계수율 (계수율의 단위),cps
511,central processing unit,중앙연산처리장치,CPU
512,Becquerel,베크렐(방사능의 SI단위) 1Bq=27pCi,Bq
513,breeder reactor,증식로,BR
514,bromine,(원소기호),Br
515,"Burns and Roe [Co.], Inc.",회사명 (미국),B&R
516,below regulatroy concern,규제개념,BRC
517,bare reactor experiment Nevada,네바다 무반사체로 실험 (미국),BREN
518,breeder reprocessing engineering test,증식로용 핵연료재처리 시험시설 (미국),BRET
519,"Commission Consultative pour la Production d""Electricite d"" Origine Nucleaire",원자력발전자문위원회 (프랑스),CCPEON
520,core component receiving container,원심부품수용용기,CCRC
521,concrete containment shell,콘크리트 격납용기셀,CCS
522,component cooling sea system,기기냉각 해수계통,CCSS
523,component cooling service water,기기냉각용수,CCSW
524,component cooling sea water pump,기기냉각해수펌프,CCSWP
525,clean coal technology,저공해석탄연소기술,CCT
526,Central Institute of Nuclear Science,중앙계약기구 원자력센터 (이란 소재),CINS
527,Cascade Improvement Program,캐스케이드개량계획 (미국),CIP
528,construction/inspection procedure,건설/조사절차,C/IP
529,China Institute for Radiation Protection,중국방사선보호연구소,CIRP
530,containment isolation system,격납용기 격리계통,CIS
531,Committee on International Security and Arms Control,국제안보 및 무기통제위원회 (미국),CISAC
532,Comite Interministeriel de la Securite Nucleaire,각성간 원자력안전위원회 (프랑스),CISN
533,control rod,제어봉,CR
534,chromium,크롬 (원소기호),Cr
535,control rod assembly,제어봉 집합체/다발,CRA
536,Clinch River Breeder Reactor,클렌치리버 고속증식원형로 (미국),CRBR
537,Clinch River Breeder Reactor Project,클렌치리버 증식로프로젝트 (미국),CRBRP
538,corrosion resistant cladding,방충파소재,CRC
539,control rod driveline,제어봉구동기구,CRD
540,Budget Review Group,예산검토그룹,BRG
541,Bureau of Radiological Health,"보건물리국 (FDA, 미국)",BRH
542,Battelle Research Reactor,바텔연구로 (미국),BRR
543,boron recycle system,붕소 재순환계통,BRS
544,British Standards,영국표준규격,BS
545,Brookhaven stabilized assay meter,부룩해븐 안정화분석미터,BSAM
546,burst slug detector,파손연료 검출장치,BSD
547,component check test,기기조사,CC Test
548,cylindrical core test facility,원통형 노심시험장치,CCTF
549,core component test loop,노심부품시험용 루프,CCTL
550,closed-dircuit television,폐쇄회로 TV,CCTV
551,conductivity control valve,전도도제어 밸브,CCV
552,component cooling water,기기냉각수,CCW
553,component cooling water heat exchanger,기기냉각수용 열교환기,CCWHX
554,compact ignition Tokamak,소형 점화토카막,CIT
555,combined intercept valves,종합형 중간정지밸브,CIV
556,Civilian Purex,비군사용 (민간의) 퓨렉스법,CIVEX
557,Centre po Jadonym Dannym,원자핵자료정보센터 (옛 소련),CJD
558,Czech Hanerne Forum(=Czech Nuclear Forum),체코원자력산업회의,CJF
559,Coulomb per kilogram,킬로그램당 쿨롬 (조사선량의 단위),C/kg
560,closed loop,폐루프,CL
561,control rod drive hydraulic unit,제어봉구동수압제어유니트,CRDHU
562,control rod drive mechanism (= CEDM),제어봉구동장치,CRDM
563,control rod drive mechanical control system,제어봉구동장치제어계통,CRDMCS
564,Control Room Design Review,중앙제어실설계평가,CRDR
565,control rod drive system,제어봉구동계통,CRDS
566,controlled residual element,제어된 잔유요소,CRE
567,Committee on Reactor Safety Technology,원자로 안전기술위원회 (OECD-NEA),CREST
568,Bulk Shielding Facility,"벌크차폐장치 (ORNL, 미국)",BSF
569,British Standards Institution,영국표준협회,BSI
570,basic safety limit,기본안전제한치,BSL
571,Bachelor of Science in Nuclear Engineering,원자력공학 학사,BSNE
572,basic safety objective,기본안전목표,BSO
573,basic safety principle for nuclear power plants,원자력발전소 기본안전수칙,BSPNPP
574,Bulk Shielding Reactor,"벌크차폐원자로 (ORNL, 미국)",BSR
575,component cooling water pump,일차냉각수 펌프,CCWP
576,component cooling water system,기기냉각수계통,CCWS
577,condensate demineralizer system,복수탈염게통,CD
578,cadmium,카드뮴 (원소기호),Cd
579,candela,칸델라 (광도의 SI단위),cd
580,core disruptive accident,가상 노심파손사고,CDA
581,condensate demineralizer effluent,액화탈염수 배출,CDE
582,Central Storage Faility for Spent Fuel,사용후핵연료 중앙축적시설 (스웨덴),CLAB
583,current licensing base,현행 인허가기준,CLB
584,closed loop cover gas monitor,폐푸르 커버가스감시기,CLCGM
585,closed loop control and instrumentation system,폐루프 제어 및 계측계통,CLCIS
586,consequence liniting control system,결과제한 제어계통,CLCS
587,closed loop ex-vessel machine,폐루프 노외머신,CLEM
588,closed loop in-reactor assembly,폐루프 노내집합체,CLIRA
589,Central Research Institute of Electric Power Industry,전력중앙연구소 (일본),CRIEPI
590,Centre for Research and Indipendent Information on Radioactivity,방사능정보연구센터,CRII-RAD
591,chalk River Laboratory,"초크리버연구소 (캐나다, AECL)",CRL
592,certified reference material,보증부 표준물질,CRM
593,control room operator,중앙제어실근무운전요원,CRO
594,Committee for Reactor Physics,원자로물리위원회 (OECD-NEA),CRP
595,Committee on Radiation Protection and Public Health,방사선방호 및 공중보건위원회 (OECD-NEA의 설계위원회),CRPPH
596,Bachelor of Science in Radiological Health,방사선보건학 학사,BSRH
597,biological shield wall,생물학적 차폐벽 (생체차폐벽),BSW
598,BWR Operator Training Center Corp.,㈜BWR운전훈련센터 (일본),BTC
599,boron thermal regeneration system,붕소열재생계통,BTRS
600,British thermal unit,영국열량단위,"BTU, Btu"
601,"Biological and Toxin Weapon""s Convention",무기금지조약,BTWC
602,burnup,로소도,BU
603,core demage frequency,노심파손빈도,CDF
604,Commerical Demonstration Fast Reactor,상용 실증고속로 (영국),CDFR
605,condensate demineralizer influent,액화탈염수 유입,CDI
606,central data management,중앙자료관리,CDM
607,career development program,경험개발프로그램,CDP
608,conceptual desingn requirement,개념설계요건,CDR
609,component disassembly station,기기해체발전소,CDS
610,closed loop jumper assembly,폐루프 점퍼집합체,CLJA
611,cask loading station,캐스크 적재스테이션,CLS
612,closed loop system melt-down accident,폐루프계통 용융사고,CLSMDA
613,corrective maintenance,보정,CM
614,centimilli,"센티밀리 (10-5의 접두어), 10만분의 1",cm
615,Crane Nanufacturers Association of America,미국크레인제작업체협회,CMAA
616,covered metal arc welding,피복금속 아크용접,CMAW
617,Congressional Research Service,의회연구정보원 (미국),CRS
618,cathode ray tube,음극선관,CRT
619,combined rotating unit,복회운전유니트,CRU
